Date,Open,High,Low,Close,Adj Close,Volume
2022-01-01,177.830002,182.940002,171.029999,172.169998,170.915558,481949000
2022-01-08,169.080002,177.179993,168.169998,173.070007,171.809006,422655700
2022-01-15,171.509995,172.539993,162.300003,162.410004,161.226700,400041100
2022-01-22,160.020004,170.350006,154.699997,170.330002,169.088974,688258600
2022-01-29,170.160004,176.240005,169.509995,172.389999,171.133957,458553300
2022-02-05,172.860001,176.649994,168.039993,168.639999,167.624573,412902000
2022-02-12,167.369995,173.339996,166.190002,167.300003,166.292664,362252300
2022-02-19,164.979996,166.690002,152.000000,164.850006,163.857407,414293700
2022-02-26,163.059998,168.910004,161.970001,163.169998,162.187515,418671400
2022-03-05,163.360001,165.020004,154.500000,154.729996,153.798340,521334100
2022-03-12,151.449997,164.479996,150.100006,163.979996,162.992645,503123700
2022-03-19,163.509995,175.279999,163.009995,174.720001,173.667984,446083700
2022-03-26,172.169998,179.610001,171.940002,174.309998,173.260437,465395100
2022-04-02,174.570007,178.490005,169.199997,170.089996,169.065842,393099200
2022-04-09,168.710007,171.270004,165.039993,165.289993,164.294754,297460200
2022-04-16,163.919998,171.529999,161.500000,161.789993,160.815826,376787700
2022-04-23,161.119995,166.199997,155.380005,157.649994,156.700745,541697200
2022-04-30,156.710007,166.479996,153.270004,157.279999,156.332993,566928200
2022-05-07,154.929993,156.740005,138.800003,147.110001,146.439056,686227300
2022-05-14,145.550003,149.770004,132.610001,137.589996,136.962463,548244700
2022-05-21,137.789993,149.679993,137.139999,149.639999,148.957520,495921700
2022-05-28,149.070007,151.740005,144.460007,145.380005,144.716949,338923400
2022-06-04,147.029999,149.869995,137.059998,137.130005,136.504578,354267700
2022-06-11,132.869995,137.339996,129.039993,131.559998,130.959976,541168600
2022-06-18,133.419998,141.910004,133.320007,141.660004,141.013916,315960300
2022-06-25,142.699997,143.490005,133.770004,138.929993,138.296356,373549800
2022-07-02,137.770004,147.550003,136.929993,147.039993,146.369370,278219600
2022-07-09,145.669998,150.860001,142.119995,150.169998,149.485092,366316600
2022-07-16,150.740005,156.279999,146.699997,154.089996,153.387222,360988700
2022-07-23,154.009995,163.630005,150.800003,162.509995,161.768829,370548900
2022-07-30,161.009995,167.190002,159.630005,165.350006,164.595871,322415000
2022-08-06,166.369995,172.169998,163.250000,172.100006,171.553055,318771500
2022-08-13,171.520004,176.149994,171.309998,171.520004,170.974884,322647200
2022-08-20,169.690002,171.050003,163.559998,163.619995,163.100006,307194600
2022-08-27,161.149994,162.899994,154.669998,155.809998,155.314819,390399000
2022-09-03,156.470001,157.820007,152.679993,157.369995,156.869858,314117000
2022-09-10,159.589996,164.259995,148.369995,150.699997,150.221069,568337900
2022-09-17,149.309998,158.740005,148.559998,150.429993,149.951920,473543200
2022-09-24,149.660004,154.720001,138.000000,138.199997,137.760773,577537000
2022-10-01,138.210007,147.539993,137.690002,140.089996,139.644775,435940600
2022-10-08,140.419998,144.520004,134.369995,138.380005,137.940216,424188400
2022-10-15,141.070007,147.850006,140.270004,147.270004,146.801956,397216400
2022-10-22,147.190002,157.500000,144.130005,155.740005,155.245056,512851100
2022-10-29,153.160004,155.449997,134.380005,138.380005,137.940216,510660400
2022-11-05,137.110001,150.009995,134.589996,149.699997,149.471771,461034600
2022-11-12,148.970001,153.589996,146.149994,151.289993,151.059357,382679700
2022-11-19,150.160004,151.830002,146.929993,148.110001,147.884201,204025500
2022-11-26,145.139999,149.130005,140.350006,147.809998,147.584656,401088500
2022-12-03,147.770004,150.919998,140.000000,142.160004,141.943283,341500000
2022-12-10,142.699997,149.970001,133.729996,134.509995,134.304932,505728900
2022-12-17,135.110001,136.809998,129.639999,131.860001,131.658981,384620400
2022-12-24,131.380005,131.410004,125.870003,129.929993,129.731918,307184100
2022-12-31,130.279999,130.899994,124.169998,129.619995,129.422394,369948500
2023-01-07,130.470001,134.919998,128.119995,134.759995,134.554550,333335200
2023-01-14,134.830002,138.610001,133.770004,137.869995,137.659805,271823400
2023-01-21,138.119995,147.229996,137.899994,145.929993,145.707520,338655600
2023-01-28,144.960007,157.380005,141.320007,154.500000,154.264465,480249700
2023-02-04,152.570007,155.229996,149.220001,151.009995,150.779785,330758800
2023-02-11,150.949997,156.330002,150.850006,152.550003,152.550003,316792400
2023-02-18,150.199997,151.300003,145.720001,146.710007,146.710007,213742300
2023-02-25,147.710007,151.110001,143.899994,151.029999,151.029999,273994900
2023-03-04,153.789993,156.300003,147.610001,148.500000,148.500000,313350800
2023-03-11,147.809998,156.740005,147.699997,155.000000,155.000000,410426600
2023-03-18,155.070007,162.139999,154.149994,160.250000,160.250000,350100100
2023-03-25,159.940002,165.000000,155.979996,164.899994,164.899994,267884600
2023-04-01,164.270004,166.839996,161.800003,164.660004,164.660004,200156300
2023-04-08,161.419998,166.320007,159.779999,165.210007,165.210007,263277000
2023-04-15,165.089996,168.160004,164.029999,165.020004,165.020004,249927700
2023-04-22,165.000000,169.850006,162.800003,169.679993,169.679993,256274000
2023-04-29,null,null,null,null,null,null
